,text,hashtags
584,"#COVID19NIGERIA #CoronaVirusInNigeria #COVID19NIGERIA #aacsgbv1 Adopting healthy lifestyles,  reduced movement and create awareness on COVID-19 is the citizens role in stopping the spread of this virus.  Join the team. https://t.co/uveXCuwODJ","['covidnigeria', 'coronavirusinnigeria', 'covidnigeria', 'aacsgbv']"
585,"I have been saying this since, that no central office monitoring updates from the 36 states. 

#COVID19NIGERIA",['covidnigeria']
586,"#COVID19NIGERIA 

Remember, there is a higher risk of spreading #COVID19 through movement and travel. We advise that you stay at home and avoid all non-essential movement and travel. 

This is NOT the time to travel

Please share!!!

#StayAtHomeAndStaySafe 
#TakeResponsibility https://t.co/0HCYgxYwpQ","['covidnigeria', 'covid']"
587,"@WHONigeria @NCDCgov we need more information on #COVID19Nigeria sharing number of confirmed cases and death rate is insufficient. Let share more hopeful data especially those who have fully recovered from #COVID19Nigeria 
Thanks",['covidnigeria']
588,"#COVID19NIGERIA 
Remember, there is a higher risk of spreading #COVID19 through movement and travel. We advise that you stay at home and avoid all non-essential movement and travel. 

This is NOT the time to travel

#StayAtHomeAndStaySafe 
#TakeResponsibility https://t.co/hpGNC7nbcr","['covidnigeria', 'covid']"
589,"#COVID19NIGERIA 
Remember, there is a higher risk of spreading #COVID19 through movement and travel. We advise that you stay at home and avoid all non-essential movement and travel. 
This is NOT the time to travel, your life is valuable #StayAtHomeAndStaySafe 
#TakeResponsibility","['covidnigeria', 'covid']"
590,"#COVID19NIGERIA 

Remember, there is a higher risk of spreading #COVID19 through movement and travel. We advise that you stay at home and avoid all non-essential movement and travel. 

This is NOT the time to travel

Please share!!!

#StayAtHomeAndStaySafe 
#TakeResponsibility https://t.co/URP1MW7G2i","['covidnigeria', 'covid']"
591,"#Day80 #100DaysOfCode #100DaysOfMLCode #kaggle #COVIDー19 #COVID19NIGERIA #DataScience 

- So I started out the covid-19 challenge, I am currently focusing the model in data from Nigeria as a way to help researches. 
- I've visualized the data.
- Next up, the time series model.","['day', 'daysofcode', 'daysofmlcode', 'kaggle', 'covid', 'covidnigeria', 'datascience']"
592,"Contact tracing is ongoing to identify those who came in contact with confirmed cases of #COVID19Nigeria. While in self-isolation, the contacts are monitored daily for 14 days

Today our Rapid Response Team made a home visit to a contact in Lagos to assess his health &amp; well-being https://t.co/fIJ58sgYq9",['covidnigeria']
593,"#COVID19NIGERIA 

Remember, there is a higher risk of spreading #COVID19 through movement and travel. We advise that you stay at home and avoid all non-essential movement and travel. 

This is NOT the time to travel

Please share!!!

#StayAtHomeAndStaySafe 
#TakeResponsibility https://t.co/UKxCp1easa","['covidnigeria', 'covid']"
594,"Kogi State Government releases a rapid risk assessment app for #Covid19

#COVID19Nigeria

https://t.co/6CisKl7daG https://t.co/h6mId4R9HQ","['covid', 'covidnigeria']"
595,"Stay safe, Akure movement. Covid-19 is real @ncdcgov #takeresponsibilities #covid19nigeria","['takeresponsibilities', 'covidnigeria']"
596,"@EmekaOkoye - More on your rally calls for local talents' assistance #COVID19Nigeria
https://t.co/xQqolSBlxc - (DIY Ventilator)
https://t.co/7PfV7SlsYB - Hackathon
https://t.co/z9RAq1z08j - Onebreath
https://t.co/gFuFwyw3dF - COVID19 Supplies FB Group
@NCDCgov @ProfAkinAbayomi",['covidnigeria']
597,Covid19: No movement between Cross River and Akwa Ibom States #EveryoneStayAtHome #covid19nigeria https://t.co/ANjNsOZMhP,"['everyonestayathome', 'covidnigeria']"
598,"#COVID19NIGERIA 

Remember, there is a higher risk of spreading #COVID19 through movement and travel. We advise that you stay at home and avoid all non-essential movement and travel. 

This is NOT the time to travel

Please share!!!

#StayAtHomeAndStaySafe 
#TakeResponsibility https://t.co/uUKEk4onK0","['covidnigeria', 'covid']"
599,"#COVID19NIGERIA 

Remember, there is a higher risk of spreading #COVID19 through movement and travel. We advise that you stay at home and avoid all non-essential movement and travel. 

This is NOT the time to travel

Please share!!!

#StayAtHomeAndStaySafe 
#TakeResponsibility https://t.co/AweKo4zcvL","['covidnigeria', 'covid']"
600,"#COVID19Nigeria Measures have been put in place to control the spread of #COVID19 Remember, in line with the restriction of movement order in FCT, Lagos &amp; Ogun citizens are to #StayAtHome &amp; can leave home to *Provide or seek essential… https://t.co/7PZfkTlxDZ VIA @NCDCgov","['covidnigeria', 'covid']"
601,"I can't fault this #COVID19Nigeria
After the peak, we'd need some weeks to flatten the curve and force a downward slope.After all cases have been discharged, there would be weeks of active case surveillance nationwide with no case reported before normalcy returns.Brace up guys",['covidnigeria']
602,"#COVID19Nigeria

Measures have been put in place to control the spread of #COVID19

Remember, in line with the restriction of movement order in FCT, Lagos &amp; Ogun citizens are to #StayAtHome &amp; can leave home to

*Provide or seek essential services
#TakeResponsibility https://t.co/qoL6IzuQhd","['covidnigeria', 'covid']"
603,"#COVID19Nigeria

Measures have been put in place to control the spread of #COVID19

Remember, in line with the restriction of movement order in FCT, Lagos &amp; Ogun citizens are to #StayAtHome &amp; can leave home to

*Provide or seek essential services
#TakeResponsibility https://t.co/9AKbUSYXSa","['covidnigeria', 'covid']"
604,"Isolate, test, treat and trace #COVID19Pandemic #COVID19Nigeria #COVID19 #COVID2019 #COVID2019 #covid","['covidpandemic', 'covidnigeria', 'covid', 'covid', 'covid', 'covid']"
605,"how to survive #COVID19Nigeria as a farmer. 

""if farmers are not allowed movement during this planting season, we are looking at food shortage at the back of covid_19""

Mrs Yetunde Pereira

#Futuxwebinar https://t.co/AkahXmyF7I",['covidnigeria']
606,"Hei creative people. Want to Fetch data from #coronavirus #API and create an app on top of it ? Just watch this #YouTube #Video and make an #app #yourself . Give #feedback on my project.

https://t.co/wtWoVpzjr0

#100DaysOfCode #CodeNewbie #FlutterDev","['coronavirus', 'api']"
607,"Implement a live tracking dashboard for #covid19 using #JavaScript with the #API-documentation released by Health Promotion Bureau #lka 

https://t.co/iPT8HHK089

Stay tuned for more updates 

#COVID19outbreak #LockDownSL #vacationmode #apidevelopment #javascript https://t.co/tNqhPjU2vV","['covid', 'javascript', 'api']"
608,"📣We just launched an Open #API with coronavirus #COVIDー19  data to help data scientists, media companies and institutions to fight Coronavirus. 


https://t.co/QjzCUZXH3I

(1/n) https://t.co/W50f3qLRRV","['api', 'covid']"
609,"A free API for data on the Coronavirus
💭 #coronavirus #api
https://t.co/m58i6Hfnpc","['coronavirus', 'api']"
610,"The Health #API enables statistics associated with the #COVID19 virus ( #Coronavirus ). The API returns aggregated #statistics (with total confirmed cases, deaths, and recovered), and country statistics. Data is sourced from @JHUSystems https://t.co/WsAuAYuING https://t.co/6ZP2puPQ3m","['api', 'covid', 'coronavirus']"
611,Working hard to deliver an #API able to fight against #covid19 ready to integrate it in any application. @nubentos #digitalhealth https://t.co/SJu36H6Uko,"['api', 'covid']"
612,"The @covid19indiaorg #API is a #coronavirus tracker for cases in #India . The API returns daily confirmed cases, daily deceased cases, and daily recovered cases as time series data. This information is also available cumulatively and per district. https://t.co/mXehmis8ZB https://t.co/2DV8uWCAE7","['api', 'coronavirus', 'india']"
613,Looking for an #API to #COVID19 statistics for your app / dataviz / report? Check our list of APIs we've prepared on https://t.co/QDVRGZb3N0.,"['api', 'covid']"
614,"The https://t.co/CJJ88xwBmc #API builds upon the dataset  of the global data of @JHUSystems #coronavirus  ( #COVID19 ),  has been standardized and converted in to heavily cached queryable endpoints updated 3x daily. https://t.co/J6ZKS2TLXU

@sai_cosmo https://t.co/UsiWRDlRJl","['api', 'coronavirus']"
615,"The #UK #coronavirus Data #API serves as a data crawler to get #COVID19 figures from The National Health Service official website. This visualization assists in understanding positive and negative cases in the UK and worldwide. https://t.co/oVWwvZNfJk

#England https://t.co/AhWTVa2V3o","['uk', 'coronavirus', 'api', 'covid']"
616,"The #COVID19 #GraphQL #API enables mutable queries about the novel #coronavirus . The API supports time series #data associated with deaths and cases by country, returns the most recent confirmed cases per country. 

#coronavirus #data #health @r_lindskog https://t.co/TAzJBuPzYy","['covid', 'graphql', 'api', 'coronavirus']"
617,#nowplaying Spreadin' (Coronavirus) by Psychs via the @audiomack app https://t.co/5nhTYVXiIs. @psychsmusic,['nowplaying']
618,"#COVID19 @fatjoe #fatjoe
#nowplaying Hip-Hop Fairytale by Brownsoul73 via the @audiomack app https://t.co/ryYwK1KSfj. @Brownsoul73","['covid', 'fatjoe', 'nowplaying']"
619,#nowplaying CORONAVIRUS by Tom MacDonald via the @audiomack app https://t.co/cynicg7Fqp,['nowplaying']
620,"#nowplaying Corona virus by Stically via the @audiomack app 

https://t.co/pHLwMfF0xi. 
@Stically1 
#CoronaCrisis 
#coronavirus 
#Covid_19","['nowplaying', 'coronacrisis', 'coronavirus', 'covid']"
621,"#NowPlaying Get the facts on coronavirus (1) - Facts On Conronavirus #Listen live on our free app! #1037Thebeat
The Voice of Muskegon!","['nowplaying', 'listen', 'thebeat']"
622,#nowplaying QUARANTINE MIXTAPE by DJ LAMBA via the @audiomack app https://t.co/XUtvDelkwS. @iam_djlamba #COVID19 #COVIDー19 #StayHome #stayathomeNigerians #StaySafeNigeria #StayHomeSaveLives,"['nowplaying', 'covid']"
623,"#nowplaying NAIJA by Sanya Bakes via the @audiomack app https://t.co/pVHY3TJy7u. @Sanya_bakes

#COVID19 #LockdownNow #MondayMotivation #StayHome #staysafe #COVID19NIGERIA #MusicMonday #reflect #Nigeria #recordlabels #Producers","['nowplaying', 'covid']"
624,#nowplaying Coronavirus (Sizzles Version) (Clean) by Jas Sizzles feat: Cardi B &amp; Anuel AA via the @audiomack app https://t.co/7wNtF8oN1e. @jassizzles,['nowplaying']
625,#Covid19 #lockdownhousparty #CoronavirusInSA #TNT #nowplaying The Naked Truth by General Andy via the @audiomack app https://t.co/eRKsJnHy1K. @GeneralAndy_SA,"['covid', 'lockdownhousparty', 'coronavirusinsa', 'tnt', 'nowplaying']"
626,#nowplaying Covers Vol 1 by Don Breezy via the @audiomack app https://t.co/uXvtR7HbkF. @DonBreezy101 #COVID19 #LaCasaDePapel4 #day8oflockdown #COVID19 #COVID19Pandemic,"['nowplaying', 'covid']"
627,"#nowplaying CRAZY LOVE by ABZY via the @audiomack app https://t.co/xHy9Mpce5Z. @boy_abzy

@DONJAZZY @iRuntown @IamMayorKun @davido @fireboydml @joeboyofficial @wizkidayo @TundeEdnut @heisrema 

#empawa #music #afronation #staysafe 

#COVID19",['nowplaying']
628,"#nowplaying #Africa  by @v_star_kofoshi  feat: S-money GG via the @audiomack app https://t.co/4PCfGxfXQb 

#coronavirus #suffer 
#suffering #Trending #Audiomack","['nowplaying', 'africa']"
629,"Day 70: Understanding Coronavirus (COVID-19) by data

#100DaysOfCode #wolframlang #wolflang #DataScience #Code #Programming #COVID19 #coronavirus

https://t.co/8PYn61jk2g https://t.co/rgVNi6DpjS","['daysofcode', 'wolframlang', 'wolflang', 'datascience', 'code']"
630,"Day 79: Data Science live about Coronavirus

#100DaysOfCode #wolframlang #wolflang #DataScience #Code #Programming #Coronavirus

https://t.co/WCAtQKqe8D https://t.co/rfcAEd0tBS","['daysofcode', 'wolframlang', 'wolflang', 'datascience', 'code', 'programming']"
631,"I'm digging the @Career_Karma app. An active community for people who are interested in learning to #code. It could be a great way to pass the time during the #coronavirus #lockdowns. Keeps your mind focused on moving #forward. 
https://t.co/SuqjjLytrw",['code']
632,"Vimeo freezes accounts after #malware hunts for logins, coronavirus map app infected with evil #code... https://t.co/5rGGerDSUJ #TheRegister","['malware', 'code', 'theregister']"
633,"D10/100 It's been boring day, started coding a react app to track the status of outbreaks per state. #react #code #100DaysOfCode #COVID19 #coronavirus https://t.co/qsjGvvKnwa","['react', 'code']"
634,"Baby steps with Corvid-19 data for (Clojure) programmers

#Clojure #coron #DataScience #Java #code #corvid 

https://t.co/HEfZ2Z0YNq","['clojure', 'coron', 'datascience', 'java', 'code', 'corvid']"
635,Check out #COVID-19 Global #Hackathon 1.0 https://t.co/itxWINjdZN via @Devpost #tech  #womenintech  #code,"['covid', 'hackathon', 'tech', 'womenintech', 'code']"
636,CODEVID19 - A COVID-19 Hackathon https://t.co/ysunPMA1f6 https://t.co/tWVfsODImD #programming #developer #coding #code,"['programming', 'developer', 'coding', 'code']"
637,"Inviting all #developers worldwide for this social cause and #code in solutions to support businesses &amp; general public in this #pandemic

@here Technologies brings to you ""Hack for Good-COVID19"" in cooperation with @IncubateIND

 Register today: https://t.co/Gar03fOkcR 
#COVID19 https://t.co/xIEuuXWFxc","['developers', 'code']"
638,"You‘re a #developer and wanna #code for the greater good?👩‍💻👨‍💻💙

#codeFromHome #CallForCode #hackathon #coronavirus #COVID19de #CodeNewbie","['developer', 'code', 'codefromhome', 'callforcode', 'hackathon']"
639,"How to interpret p-value with #COVID19 data

https://t.co/xDVvhrvEt8

#pvalue #SAS #Rstats #Code #Programming #Statistics #Stats #Biostatistics #ClinicalTrial #Research #DataManagement #CDISC #Analytics #DataScience #FridayFeeling #FridayThoughts #FridayMorning #FridayMotivation https://t.co/QHGC4O9Uqs","['covid', 'pvalue', 'sas', 'rstats', 'code', 'programming']"
640,"#CodevsCovid19 until 27th April &gt;&gt; submit your #code addressing #CrisisCommunication, #RemoteEducation or #CommunityCooperation at the global #CallForCode #hackathon. Win $200k + help others!!

#coronavirus #codefromhome #SocialDistancingNow #wirbleibenzuhause #Java #javascript https://t.co/gW8fOrRFfr https://t.co/EstLnLd9LP","['codevscovid', 'code', 'crisiscommunication', 'remoteeducation']"
641,"Stay @ Home &amp; Stay Safe Everyone!!

#entrepreneur #startup #hacked #hacker #cyber #cybersecurity #engineering #code #python #privacy #javascript #malware #anonymous #engineer #computerscience #bigdata #COVID19 #StayHomeSaveLives #SocialDistancing https://t.co/JLaHFkQc0n","['entrepreneur', 'startup', 'hacked', 'hacker', 'cyber', 'cybersecurity', 'engineering', 'code']"
642,"Basic Need as it stand; Food, shelter and data. #COVIDー19 #COVID19 #CoronavirusInSA #staysafe #StayHome","['covid', 'covid', 'coronavirusinsa', 'staysafe', 'stayhome']"
643,"Coronavirus: Icasa says DStv and mobile data must be made free | @Channel24 

#Covid19InSA
#CoronavirusinSA

https://t.co/mx79Uv9TG8 https://t.co/vE3PvANmDN","['covidinsa', 'coronavirusinsa']"
644,"#CoronavirusInSA
The government has setup a website for everyone to access. You don't need data or airtime to access it! 

https://t.co/uChv6RHqRI

This is so you can receive up-to-date information about the Coronavirus. 

Please share!",['coronavirusinsa']
645,Make use of the data free website to get all the latest updates on #COVID19 https://t.co/7pS8Dc2DJK #Covid19InSA #CoronavirusInSA,"['covid', 'covidinsa', 'coronavirusinsa']"
646,"Another overview of #coronavirusinSA, including data on infections per day, ages of those infected and on province-specific numbers, via @Bhekisisa_MG: https://t.co/AaIZqrEpVM

#covid19 #Africa",['coronavirusinsa']
647,"Considering that #CoronavirusInSA is a pandemic that affects all people from all walks of life, a DATA FREE information website is now available for those who do not have access to data.

Spread the word and access link here: https://t.co/84uLCWr7WH

Stay informed, stay safe🙏 https://t.co/J26GDmLrWJ",['coronavirusinsa']
648,"An app you can use to get Gauteng information on #CoronavirusInSA 

This includes:

Testing
Social distancing 
Reporting people not abiding by the National Disaster Rules
Updates on confirmed cases

Please use it if you can afford to and share information with others who cant",['coronavirusinsa']
649,"Restrictions on movement of people and goods during the #21daysLockdownSA

#COVID19 #CoronaVirusinSA #LockDownSA #StayAtHome https://t.co/puwELJYHqD","['dayslockdownsa', 'covid', 'coronavirusinsa', 'lockdownsa']"
650,#CoronavirusInSA: The first step in containing an outbreak is to track down those exposed. It’s a process called contact tracing. Read this incredible feature by @vandykjoan where she takes you inside the secret lives of #Covid19SA tracers,['coronavirusinsa']
651,"Comment: So, at 150 cases of #CoronavirusInSA we’re trying so valiantly to stay ahead of the Covid-19 death curve.  Throwing everything at it like hard-won rights to movement, association and more. Damn, I hope we succeed. Well led by @DrZweliMkhize and @CyrilRamaphosa thus far.",['coronavirusinsa']
652,"Restrictions on movement of people and goods during the #21daysLockdownSA

#COVID19 #CoronaVirusinSA #LockDownSA #StayAtHome https://t.co/UQX8p0ZpA0","['dayslockdownsa', 'covid', 'coronavirusinsa', 'lockdownsa']"
653,#COVID19 #CoronavirusInSA #StayAtHome #LockdownSA Premier and his MECs visiting Leeufontein Village to check those who don't comply during the Lockdown Monitoring Programme. Pic by Elvis Tshikhudo. https://t.co/bIm1SFjY7K,"['covid', 'coronavirusinsa', 'stayathome', 'lockdownsa']"
654,Update: South Africa confirms 1462 cases of the #coronavirus. Want more data on #CoronavirusInSA? Don't forget to check out our #COVID19 dashboard with @media_hack https://t.co/bNDfuEodIW https://t.co/Ooy3dsCnbs,"['coronavirus', 'coronavirusinsa']"
655,Cyril didn’t say anything about free data 🤦🏽‍♀️ #COVID19 #Covid19SA #CoronavirusInSA,"['covid', 'covidsa', 'coronavirusinsa']"
656,"Catch our CEO live tomorrow! 

We can help you host your event in an app :)

#CoronavirusInSA #COVID19SouthAfrica #eventprofs","['coronavirusinsa', 'covidsouthafrica']"
657,#Covid19 #lockdownhousparty #CoronavirusInSA #TNT #nowplaying The Naked Truth by General Andy via the @audiomack app https://t.co/eRKsJnHy1K. @GeneralAndy_SA,"['covid', 'lockdownhousparty', 'coronavirusinsa', 'tnt', 'nowplaying']"
658,"#CoronavirusInSA #SALockdown 
ECONOMIC CLUSTER BRIEFING:
Deputy Health Minister Joe Phaahla: Most protective clothing is produced in China whose capacity has diminished due to #Covid_19 there, demand in other countries and Limitation of movement globally also factors
@nthakoana","['coronavirusinsa', 'salockdown']"
659,#CoronavirusInSA another UCT student has tested positive for the coronavirus. The student is receiving medical support amd contact tracing is underway. This brings the total number of COVID-19 infections at UCT to 6. JK,['coronavirusinsa']
660,#CoronavirusInSA #CoronavirusInSouthAfrica #CoronaVirusSA  #COVID19 In terms of monitoring I think a focus on no. of covid cases is not best for understanding trends. Its all dependant on how much tests you do.   +ve cases per test tells you more https://t.co/1d0qhZrrmd,"['coronavirusinsa', 'coronavirusinsouthafrica', 'coronavirussa', 'covid']"
661,Social distancing is monitored very closely at Diepkloof Square by patroller movement. #COVID19 #CoronaVirusInSA #21daysLockdownSA https://t.co/JKI03EN4h5,"['covid', 'coronavirusinsa']"
662,Social distancing at Kempton Park is monitored closely by the patroller movement. #COVID19 #CoronaVirusInSA #21daysLockdownSA https://t.co/FjqZJtMiTa,"['covid', 'coronavirusinsa']"
663,"Well done to the Data Science for Social Impact Research Group @UPTuks for this #Covid19SA data collection and visualization project: https://t.co/FVjhfNxeB1

If you have some free time, it's open source and ready for contribution.

#COVID19SouthAfrica #Covid_19 #DataScience",['covidsa']
664,"Tracking &amp; Trying to increase awareness of COVID-19 in South Africa. Update for 22 March 2020
#covid19SA #CoronaVirusSA  #Coronavirussouthafrica #COVID19SouthAfrica #Covid19InSA 
 #COVIDー19 #COVID19  #FlattenTheCurve #CoronaVirusUpdate https://t.co/lFOffaePgm",['covidsa']
665,"Tracking &amp; Trying to increase awareness of COVID-19 in South Africa. Update for 21 March 2020
#covid19SA #COVIDー19 #CoronaVirusSA #COVID19 #Coronavirussouthafrica #FlattenTheCurve #COVID19SouthAfrica #Covid19InSA #CoronaVirusUpdate #lockDownSouthAfrica https://t.co/0gPlGGqZmg","['covidsa', 'covid']"
666,SANAC please consider launching Covid19 Voluntary Counseling and Testing campaign .#Covid_19SA  @SA_AIDSCOUNCIL @TakuwaniRiime @CsfSanac https://t.co/1JnNGqXRj8,['covidsa']
667,"#Covid19SA  Government is still trying to trace people who were part of a church gathering in the Free State, where five foreign nationals tested positive for coronavirus. 
IMS
📷(https://t.co/o15qJeOkIt) https://t.co/Jho7Yfqe7s",['covidsa']
668,The official #Covid19SA website by @HealthZA can now be accessed without data via this portal: https://t.co/uke9PQ5uFA,['covidsa']
669,#Covid19SA The South African Medical Research Council has made R8mil available for the surveillance of #COVID19. KB,"['covidsa', 'covid']"
670,"The @GovernmentZA resource portal on #coronavirus &amp; #Covid19SA is now completely free to access (i.e. you will not need to have data or airtime to access it).
🙌🏾🙌🏿🙌🏽

Bookmark https://t.co/kbNLgqiu2G","['coronavirus', 'covidsa']"
671,"MKHIZE: Many of our #Covid19SA patients have recovered. That means their clinical symptoms are disappearing. But we can't publish data on that until they've tested NEGATIVE for the coronavirus, that is when we know they can no longer spread the virus. #CoronavirusInSouthAfrica",['covidsa']
672,"Covid-19 is actually hurting my bank balance, I've now purchased more data this week then I've ever done in a month 😩
#Covid_19SA",['covidsa']
673,Government Coronavirus Website in now 100% data free!!! #CoronavirusSA #COVID19SA https://t.co/XTpNfid0kt,"['coronavirussa', 'covidsa']"
674,"#Covid19SA #Covid_19
All people should be given free data. It is essential at this time.  Everything is very fluid and changes  by the day.  People will feel better if they can communicate remotely.  I urge all mobile and data companies offer this for this period.","['covidsa', 'covid']"
675,"#datafree (no data cost) access for all South African citizens to the  COVID-19 Resource &amp; News Portal. #covid19SA  #CoronaVirusSA @HealthZA (https://t.co/9YiJTeb4nn)

https://t.co/CWJRQzqciK","['datafree', 'covidsa']"
676,"Data plays a crucial role in #Covid19SA .We have created  a dashboard to analyze the Covid-19 cases by Province and Gender.We have added the predicitive  analysis feature on our dashboard to see future cases to be reported @BoetjieMabafule 
Click here: https://t.co/E9zL2JpLa5 https://t.co/0a3wCsUYOD",['covidsa']
677,"@CyrilRamaphosa @DrZweliMkhize when are we shutting down the country to stop movement before this #Covid19SA deteriorates beyond Italy levels 
https://t.co/EICEoujNnj",['covidsa']
678,"With your #COVID19SA data dashboard featuring at the call centre @vukosi, halala 👏🏿👏🏿👏🏿",['covidsa']
679,"#covid19SA “It was our first run in terms of testing, we are going to pick up a lot of wrong things that we will correct moving forward. We will try create space for privacy... improve as we go along” - MEC Bandile Masuku re: screening &amp; testing in Alex on Tuesday.",['covidsa']
680,"A highly detailed resource with realtime data on #Covid_19SA. 

COVID-19 Awareness available to all South Africans. https://t.co/NRR9ZTBxn2 #SMARTandAWARE #awareness #hydra #covid-19 via @AwarenessCo",['covidsa']
681,"Here's my article on the State's planned #Covid19SA mobile track and trace technology. Although other countries are also implementing it, there's always the worry that personal data could be used for nefarious purposes. We need transparency and reassurance that this won't happen. https://t.co/L6xw01Vxk5",['covidsa']
682,"SA Muslim COVID-19 Task Team Launch Web App to Track Aid &amp; Distribution #LockdownSA #Covid19SA 

https://t.co/jYbWKvx9aS https://t.co/MIt6yPGcAn","['lockdownsa', 'covidsa']"
683,Cyril didn’t say anything about free data 🤦🏽‍♀️ #COVID19 #Covid19SA #CoronavirusInSA,"['covid', 'covidsa', 'coronavirusinsa']"
684,#Covid19SA: Solidarity Movement announces comprehensive plan to help combat the #CoronaVirus.  https://t.co/YcCmj12b2V @ErnstRoets @monique_taute @NatashaVenter90 @afriforum,"['covidsa', 'coronavirus']"
685,The official #Covid19SA website by @HealthZA can now be accessed without data via this portal: https://t.co/J5XTDiHTaW,['covidsa']
686,"#Covid19SA: Western Cape cases have been rising faster than the national average. At 310 cases (+14.4%) today. Western Cape Gvt has released detail by sub-district. The map is theirs. I've done cut &amp; paste job from their data.
https://t.co/R8kJXygfA6 https://t.co/VHZzSQ89VV",['covidsa']
687,"Global Confirmed Case Thread
Update: 28/03/2020

*DATA UDJUSTMENT*

#CoronaVirusSA 
#Covid_19SA 
#CoronavirusSouthAfrica
#Covid19SA 
#LockdownSA 
#COVIDー19 
#CoronaVirusUpdate 
#coronavirus https://t.co/4vOMvOyhLB","['coronavirussa', 'covidsa']"
688,Last week we shared maps of vulnerability and risk to the spread of #covid19sa in Gauteng. We have set up a special project page to access GCRO #covid19 response outputs. We continue to upload new data insights and resources as they are developed. https://t.co/pM0qmu6mle https://t.co/PX2mQIKA7G,['covidsa']
689,Access to the SA government portal with info regarding #COVID19 #Covid19SA is now data free - use this link : https://t.co/bXBBAMxO6x,"['covid', 'covidsa']"
690,"As others have noted, this is only for people with smartphones, but the #Covid_19SA lockdown is very clear in these data. A hopeful sign?

https://t.co/iIsUh0nEpY",['covidsa']
691,North West MEC Madoda Sambatha with Agriculture MEC Desbo Mohono raising awareness on #Covid19SA and monitoring compliance in Matlosana Municipality #21daysLockdownSA #Day9ofLockdown,['covidsa']
692,"Bluetooth contact tracing for #COVID_19 without invading our privacy. #Covid19SA #epidemiology
@DrZweliMkhize @nicd_sa","['covid', 'covidsa', 'epidemiology']"
693,Some very important points raised in this post with relevance to all involved in #dataviz. While the #Covid19SA data is of massive interest to me I’m keeping it personal because I don’t know what I’ll add to the public conversation.,"['dataviz', 'covidsa']"
694,"https://t.co/XGWlCCyibV

We did it! During the #WirVsVirusHack this weekend we developed an API to make coronavirus data easier to use. Have a look and try it out yourself!",['wirvsvirushack']
695,"From the bottom of my heart I kindly ask you to support our project from #WirVsVirusHack - An initative to find clever solutions to fight #COVIDー19.

Here is our Pitch Video! GO AND RT!
https://t.co/b99vTzOfdn

#WirVsVirusHack #Hackathon #covid_19DE #coronavirus",['wirvsvirushack']
696,"proud to show the result from our team at the #wirvsvirushack #hackathon by @die_regierung  and 43.000 enthusiastic people against #COVID19 . We created an #app that encourages people to #stayathome by measuring, competing and mastering challenges with your friends #gamification.","['wirvsvirushack', 'hackathon']"
697,"neo v1.0.63 published on npm.
Latest Dashboard app:
https://t.co/fEAMR576k5

#WirVsVirus #WirVsVirusHack #WirvsCorona 

#neomjs #javascript #javascript30 #100daysofcode #301daysofcode #webdev #webdevelopment #frontend #html #html5 #webworker #CoronaOutbreak #COVID19 #COVID_19 https://t.co/4ZsSaTrH9J","['wirvsvirus', 'wirvsvirushack']"
698,"New features inside the COVID-19 Dashboard app;
https://t.co/fEAMR576k5

#WirVsVirus #WirVsVirusHack #WirvsCorona 

#neomjs #javascript #javascript30 #100daysofcode #301daysofcode #webdev #webdevelopment #frontend #html #html5 #webworker #CoronaOutbreak #COVID19 #COVID_19 https://t.co/vWS14yhy7R","['wirvsvirus', 'wirvsvirushack', 'wirvscorona']"
699,"First Mockup
#WirVsVirusHack #Hackathon #Covid_19 #innovation #Avengers #teamwork #findyourtoiletpaper #worktogether #community #designthinking #WirvsVirusHackathon https://t.co/aAkWfK7EyY","['wirvsvirushack', 'hackathon', 'covid', 'innovation', 'avengers', 'teamwork', 'findyourtoiletpaper']"
700,"Our #WirVsVirusHack  team for the hackathon against Corona is looking for Skype interviews.
If you are interested, please write me your current place of residence and with how many people you live together

#coronadeutschland #coronavirus #WirvsVirus",['wirvsvirushack']
701,"Hey @elonmusk, a team of the germany wude spanning #WirVsVirusHack #hackathon is looking for ways how to use the manufacturing capacity of car makers to scale medical ventilator production. Up for the #Challange?! Use the synergy! #covid19 #ForTheFuture","['wirvsvirushack', 'hackathon']"
702,"Starting from min.55 they are talking about the coronavirus tracking app build on #IOTA at #WirVsVirusHack

https://t.co/2zxy4STODx","['iota', 'wirvsvirushack']"
703,"Interim result of our #WirVsVirusHack hackathon to fight agains #Covid_19. 1 day left to finish our proof of concept app with @benmangold, @jens_koehler and some more people from @ArvatoSupplies. Let's go 💪 https://t.co/Q7gmz5bIfM","['wirvsvirushack', 'covid']"
704,"Team Meeting
#WirVsVirusHack #Hackathon #Covid_19 #innovation #Avengers #teamwork #findyourtoiletpaper #worktogether #community #designthinking #WirvsVirusHackathon https://t.co/Wu2RZwlYU6","['wirvsvirushack', 'hackathon', 'covid', 'innovation', 'avengers', 'teamwork', 'findyourtoiletpaper']"
705,"#WirvsVirusHack
Here my daily updated time series data evaluation of #corna virus in German regions and selected countries: https://t.co/rN2zK49r0B 
Sources, raw data and scripts are linked.","['wirvsvirushack', 'corna']"
706,"After the successful German #hackathon #WirVsVirusHack with 43k participants, something similar is about to start on the #global, #worldwide level: #BuildforCOVID19. Read more about it here: https://t.co/txgrpSowOu #covid19 #developer","['hackathon', 'wirvsvirushack']"
